,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,property_type,Localidades
281507,1.0,1.0,1.0,34.0,27.0,91425.0,0,26
281508,1.0,1.0,1.0,41.0,30.0,108650.0,0,26
281509,2.0,1.0,1.0,65.0,44.0,172000.0,0,26
281510,2.0,1.0,1.0,47.0,42.0,210000.0,0,26
281512,2.0,1.0,1.0,51.0,42.0,139500.0,0,26
281513,2.0,1.0,1.0,39.0,35.0,177000.0,0,26
281515,2.0,1.0,1.0,48.0,43.0,200000.0,0,26
281516,1.0,1.0,1.0,41.0,30.0,108650.0,0,26
281518,2.0,1.0,1.0,64.0,56.0,177000.0,0,26
281519,2.0,1.0,1.0,45.0,40.0,215000.0,0,26
281520,1.0,1.0,1.0,30.0,30.0,85000.0,0,26
281521,2.0,1.0,1.0,49.0,45.0,149000.0,0,26
281523,2.0,1.0,1.0,51.0,42.0,145000.0,0,26
281524,2.0,1.0,2.0,56.0,52.0,157000.0,0,26
281525,2.0,1.0,1.0,51.0,42.0,138000.0,0,26
281526,1.0,1.0,1.0,40.0,22.0,100000.0,0,26
281527,2.0,1.0,1.0,51.0,45.0,153000.0,0,26
281562,2.0,1.0,1.0,40.0,37.0,92000.0,0,6
281563,2.0,1.0,1.0,59.0,53.0,165000.0,0,6
281564,2.0,1.0,1.0,49.0,43.0,169000.0,0,6
281565,2.0,1.0,1.0,45.0,45.0,142600.0,0,6
281567,2.0,1.0,1.0,32.0,32.0,200000.0,0,6
281568,2.0,1.0,1.0,42.0,40.0,120000.0,0,6
281570,2.0,1.0,1.0,39.0,39.0,150000.0,0,6
281571,2.0,1.0,1.0,42.0,42.0,88000.0,0,6
281572,2.0,1.0,1.0,64.0,46.0,92500.0,0,15
281573,2.0,1.0,1.0,48.0,46.0,84000.0,0,15
281580,2.0,1.0,1.0,48.0,45.0,70000.0,0,18
281588,2.0,1.0,1.0,42.0,42.0,90000.0,0,35
281589,2.0,1.0,1.0,45.0,37.0,112000.0,0,35
281595,2.0,1.0,1.0,59.0,55.0,140000.0,0,3
281596,2.0,1.0,1.0,36.0,32.0,69900.0,0,3
281601,2.0,1.0,1.0,49.0,45.0,123000.0,0,9
281602,2.0,1.0,1.0,76.0,76.0,160000.0,0,9
281603,2.0,1.0,1.0,55.0,50.0,120000.0,0,9
281604,2.0,1.0,1.0,39.0,39.0,130000.0,0,9
281605,2.0,1.0,1.0,47.0,43.0,150000.0,0,9
281606,2.0,1.0,1.0,49.0,49.0,134000.0,0,9
281607,2.0,1.0,1.0,48.0,48.0,115000.0,0,9
281608,2.0,1.0,1.0,37.0,37.0,69000.0,0,22
281622,2.0,1.0,1.0,44.0,41.0,153500.0,0,5
281624,2.0,1.0,1.0,35.0,35.0,85000.0,0,5
281625,2.0,1.0,1.0,38.0,38.0,112000.0,0,5
281626,1.0,1.0,1.0,41.0,30.0,125034.0,0,5
281627,1.0,1.0,1.0,57.0,36.0,125034.0,0,5
281628,1.0,1.0,1.0,34.0,27.0,91425.0,0,5
281630,2.0,1.0,1.0,32.0,32.0,98000.0,0,23
281632,1.0,1.0,1.0,23.0,23.0,70000.0,0,44
281634,2.0,1.0,1.0,32.0,32.0,58000.0,0,44
281635,2.0,1.0,1.0,44.0,42.0,108000.0,0,44
281636,2.0,1.0,1.0,32.0,32.0,88000.0,0,45
281665,2.0,1.0,1.0,51.0,43.0,265000.0,0,34
281670,2.0,1.0,1.0,75.0,52.0,123000.0,0,38
281685,2.0,1.0,1.0,41.0,41.0,85000.0,0,31
281700,3.0,2.0,1.0,102.0,54.0,199000.0,3,13
281703,3.0,2.0,2.0,99.0,99.0,189000.0,3,26
281707,3.0,2.0,1.0,54.0,48.0,139000.0,3,37
281709,3.0,2.0,1.0,96.0,96.0,270000.0,3,9
281717,3.0,2.0,1.0,140.0,95.0,170000.0,3,48
281725,3.0,2.0,2.0,160.0,100.0,270000.0,3,55
281731,3.0,2.0,1.0,77.0,77.0,139000.0,3,29
281732,3.0,2.0,1.0,77.0,77.0,149000.0,3,29
281733,3.0,2.0,1.0,77.0,77.0,159000.0,3,29
281826,3.0,2.0,1.0,67.0,67.0,180000.0,0,8
281827,3.0,2.0,2.0,96.0,96.0,215000.0,0,8
281828,3.0,2.0,2.0,80.0,80.0,160000.0,0,8
281841,3.0,2.0,2.0,155.0,155.0,190000.0,0,17
281842,3.0,2.0,1.0,67.0,65.0,157000.0,0,24
281843,3.0,2.0,1.0,70.0,64.0,155000.0,0,2
281845,3.0,2.0,1.0,64.0,52.0,158000.0,0,2
281846,3.0,2.0,1.0,75.0,70.0,129000.0,0,2
281848,3.0,2.0,1.0,57.0,50.0,160000.0,0,13
281851,3.0,2.0,1.0,67.0,62.0,310000.0,0,26
281854,3.0,2.0,2.0,76.0,73.0,310000.0,0,26
281855,3.0,2.0,1.0,113.0,71.0,245000.0,0,26
281856,3.0,2.0,2.0,102.0,91.0,400000.0,0,26
281857,3.0,2.0,2.0,91.0,80.0,295000.0,0,26
281871,3.0,2.0,2.0,87.0,68.0,175000.0,0,6
281873,3.0,2.0,2.0,66.0,56.0,180000.0,0,6
281874,3.0,2.0,1.0,61.0,61.0,170000.0,0,6
281875,3.0,2.0,2.0,66.0,60.0,290000.0,0,6
281876,3.0,2.0,2.0,115.0,89.0,348000.0,0,6
281877,3.0,2.0,1.0,61.0,61.0,170000.0,0,6
281878,3.0,2.0,2.0,101.0,91.0,350000.0,0,6
281879,3.0,2.0,2.0,73.0,66.0,250000.0,0,6
281886,3.0,2.0,1.0,115.0,115.0,145000.0,0,18
281896,3.0,2.0,2.0,81.0,71.0,219000.0,0,35
281897,3.0,2.0,1.0,108.0,102.0,340000.0,0,35
281898,3.0,2.0,1.0,73.0,73.0,160000.0,0,3
281899,3.0,2.0,2.0,70.0,65.0,310000.0,0,9
281900,3.0,2.0,2.0,68.0,68.0,210000.0,0,9
281901,3.0,2.0,2.0,68.0,68.0,195000.0,0,9
281903,3.0,2.0,1.0,83.0,83.0,137000.0,0,9
281904,3.0,2.0,1.0,70.0,70.0,150000.0,0,9
281905,3.0,2.0,2.0,70.0,70.0,200000.0,0,9
281906,3.0,2.0,1.0,72.0,66.0,179000.0,0,9
281907,3.0,2.0,1.0,54.0,54.0,142000.0,0,9
281908,3.0,2.0,2.0,55.0,55.0,134000.0,0,9
281909,3.0,2.0,1.0,50.0,50.0,110000.0,0,22
281910,3.0,2.0,1.0,80.0,72.0,184000.0,0,22
281911,3.0,2.0,2.0,77.0,74.0,350000.0,0,40
281921,3.0,2.0,2.0,73.0,73.0,176000.0,0,48
281924,3.0,2.0,2.0,70.0,62.0,144900.0,0,30
281926,3.0,2.0,2.0,122.0,122.0,414000.0,0,5
281928,3.0,2.0,1.0,53.0,53.0,115000.0,0,44
281929,3.0,2.0,1.0,56.0,54.0,110000.0,0,44
281930,3.0,2.0,2.0,76.0,73.0,310000.0,0,44
281931,3.0,2.0,1.0,73.0,66.0,169000.0,0,45
281946,3.0,2.0,2.0,77.0,71.0,235000.0,0,55
281947,3.0,2.0,1.0,77.0,71.0,147000.0,0,55
281948,3.0,2.0,1.0,69.0,58.0,170000.0,0,55
281963,3.0,2.0,2.0,81.0,81.0,200000.0,0,29
281964,3.0,2.0,1.0,80.0,67.0,165000.0,0,29
281965,3.0,2.0,1.0,80.0,67.0,185000.0,0,29
281966,3.0,2.0,1.0,72.0,72.0,143000.0,0,31
281967,3.0,2.0,1.0,56.0,56.0,150000.0,0,31
281968,3.0,2.0,1.0,83.0,83.0,178000.0,0,53
281969,3.0,2.0,2.0,70.0,70.0,255000.0,0,50
281974,4.0,3.0,2.0,102.0,91.0,250000.0,3,24
281975,4.0,3.0,2.0,120.0,120.0,335000.0,3,13
281980,4.0,3.0,2.0,80.0,24.0,128000.0,3,21
282149,4.0,3.0,2.0,105.0,93.0,229000.0,0,17
282153,4.0,3.0,2.0,127.0,120.0,425000.0,0,24
282154,4.0,3.0,3.0,157.0,152.0,380000.0,0,36
282156,4.0,3.0,1.0,70.0,70.0,196300.0,0,2
282178,4.0,3.0,1.0,90.0,86.0,260000.0,0,35
282182,4.0,3.0,1.0,80.0,80.0,145000.0,0,9
282183,4.0,3.0,2.0,136.0,136.0,424000.0,0,9
282184,4.0,3.0,2.0,113.0,87.0,230000.0,0,9
282185,4.0,3.0,2.0,118.0,100.0,225000.0,0,21
282186,4.0,3.0,2.0,75.0,75.0,148000.0,0,22
282191,4.0,3.0,2.0,91.0,91.0,220000.0,0,48
282194,4.0,3.0,2.0,76.0,76.0,142000.0,0,44
282201,4.0,3.0,3.0,118.0,107.0,520000.0,0,34
282203,4.0,3.0,1.0,69.0,66.0,99600.0,0,38
282204,4.0,3.0,2.0,74.0,70.0,193000.0,0,38
282219,5.0,4.0,2.0,139.0,139.0,140000.0,3,16
282319,4.0,4.0,2.0,77.0,73.0,195000.0,0,0
282320,5.0,4.0,2.0,105.0,100.0,260000.0,0,26
282326,5.0,4.0,2.0,119.0,108.0,318000.0,0,9
283861,2.0,1.0,1.0,42.0,42.0,65000.0,0,7
283862,2.0,1.0,1.0,42.0,42.0,65000.0,0,7
283864,2.0,1.0,1.0,50.0,45.0,125000.0,0,7
283893,2.0,1.0,1.0,56.0,37.0,139000.0,0,24
283895,2.0,1.0,1.0,45.0,43.0,130000.0,0,24
283896,2.0,1.0,1.0,43.0,39.0,134000.0,0,24
283897,2.0,1.0,1.0,39.0,39.0,91000.0,0,36
283899,2.0,1.0,1.0,52.0,43.0,89000.0,3,2
283900,2.0,1.0,1.0,55.0,48.0,110000.0,0,2
283901,2.0,1.0,1.0,42.0,42.0,80000.0,0,2
283902,2.0,1.0,1.0,45.0,42.0,148000.0,0,2
283905,1.0,1.0,1.0,28.0,28.0,39500.0,0,20
283906,2.0,1.0,1.0,46.0,42.0,95000.0,0,20
283911,2.0,1.0,1.0,53.0,53.0,228000.0,0,26
283912,2.0,1.0,1.0,50.0,50.0,105000.0,0,26
283914,2.0,1.0,1.0,49.0,49.0,99000.0,0,26
283915,2.0,1.0,1.0,70.0,70.0,196000.0,0,26
283917,1.0,1.0,1.0,42.0,42.0,115000.0,0,26
283918,1.0,1.0,1.0,51.0,51.0,135000.0,0,26
283919,1.0,1.0,1.0,53.0,53.0,138000.0,0,26
283921,2.0,1.0,1.0,78.0,47.0,159000.0,0,26
283922,2.0,1.0,1.0,35.0,35.0,94000.0,0,26
283923,2.0,1.0,1.0,35.0,32.0,120000.0,0,26
283924,2.0,1.0,1.0,47.0,44.0,129000.0,0,26
283925,2.0,1.0,1.0,97.0,47.0,155000.0,0,26
283926,2.0,1.0,1.0,50.0,47.0,250000.0,0,26
283927,1.0,1.0,1.0,35.0,33.0,98000.0,0,26
283928,2.0,1.0,1.0,57.0,50.0,160000.0,0,26
283929,2.0,1.0,1.0,75.0,34.0,182000.0,0,26
283931,1.0,1.0,1.0,42.0,42.0,120000.0,0,26
283932,2.0,1.0,1.0,80.0,40.0,125000.0,0,26
283933,2.0,1.0,1.0,60.0,50.0,185000.0,0,26
283934,2.0,1.0,1.0,59.0,47.0,172000.0,0,26
283935,1.0,1.0,1.0,29.0,29.0,95526.0,0,26
283991,2.0,1.0,1.0,49.0,49.0,69900.0,0,4
283992,2.0,1.0,1.0,71.0,71.0,213000.0,0,6
283993,2.0,1.0,1.0,62.0,62.0,186000.0,0,6
283994,2.0,1.0,1.0,65.0,58.0,270000.0,0,6
283996,2.0,1.0,1.0,45.0,45.0,115000.0,0,6
283997,2.0,1.0,1.0,62.0,62.0,186000.0,0,6
283998,2.0,1.0,1.0,77.0,77.0,207900.0,0,6
283999,2.0,1.0,1.0,45.0,43.0,130000.0,0,6
284000,2.0,1.0,1.0,47.0,47.0,149000.0,0,6
284001,2.0,1.0,1.0,54.0,51.0,195000.0,0,6
284002,2.0,1.0,1.0,49.0,49.0,149000.0,0,6
284034,2.0,1.0,1.0,33.0,33.0,87000.0,0,35
284035,2.0,1.0,1.0,66.0,56.0,170000.0,0,35
284037,2.0,1.0,1.0,37.0,37.0,93000.0,0,35
284038,2.0,1.0,1.0,63.0,60.0,132000.0,0,35
284040,2.0,1.0,1.0,32.0,27.0,105000.0,0,35
284041,1.0,1.0,1.0,40.0,37.0,125000.0,0,35
284042,3.0,1.0,1.0,107.0,85.0,250000.0,3,37
284044,2.0,1.0,1.0,44.0,44.0,95000.0,0,3
284045,1.0,1.0,1.0,28.0,28.0,63000.0,0,3
284047,2.0,1.0,2.0,67.0,48.0,171000.0,0,9
284048,2.0,1.0,2.0,52.0,48.0,166400.0,0,9
284049,2.0,1.0,2.0,52.0,48.0,169000.0,0,9
284051,2.0,1.0,1.0,63.0,63.0,120000.0,0,9
284052,2.0,1.0,1.0,57.0,51.0,185000.0,0,9
284053,2.0,1.0,1.0,30.0,30.0,75900.0,0,9
284054,2.0,1.0,1.0,40.0,40.0,85000.0,0,9
284055,2.0,1.0,1.0,16.0,16.0,65000.0,0,12
284057,2.0,1.0,1.0,40.0,40.0,82000.0,0,21
284062,2.0,1.0,1.0,39.0,35.0,68000.0,0,40
284063,2.0,1.0,1.0,47.0,41.0,131000.0,0,40
284066,1.0,1.0,1.0,37.0,37.0,82000.0,0,14
284067,2.0,1.0,1.0,40.0,40.0,90000.0,0,14
284068,2.0,1.0,1.0,33.0,31.0,95000.0,0,14
284093,1.0,1.0,1.0,75.0,34.0,102500.0,0,48
284094,2.0,1.0,1.0,50.0,35.0,79000.0,0,48
284096,2.0,1.0,1.0,70.0,39.0,115000.0,3,51
284098,2.0,1.0,1.0,33.0,33.0,95000.0,0,5
284099,2.0,1.0,1.0,50.0,50.0,105000.0,0,5
284100,2.0,1.0,1.0,32.0,27.0,105000.0,0,5
284101,2.0,1.0,1.0,47.0,47.0,118000.0,0,5
284102,1.0,1.0,1.0,45.0,40.0,235000.0,0,5
284106,2.0,1.0,1.0,41.0,38.0,95000.0,0,44
284108,1.0,1.0,1.0,41.0,37.0,86655.0,0,44
284109,1.0,1.0,1.0,41.0,36.0,86426.0,0,44
284110,2.0,1.0,2.0,86.0,62.0,192468.0,0,44
284111,2.0,1.0,1.0,50.0,46.0,113680.0,0,44
284113,2.0,1.0,1.0,47.0,41.0,131000.0,0,16
284163,1.0,1.0,1.0,33.0,31.0,57000.0,0,38
284165,2.0,1.0,1.0,94.0,55.0,125000.0,3,49
284167,2.0,1.0,1.0,44.0,40.0,110000.0,0,55
284187,2.0,1.0,1.0,57.0,57.0,85000.0,3,42
284188,2.0,1.0,1.0,57.0,57.0,85000.0,0,42
284190,2.0,1.0,1.0,55.0,49.0,135000.0,0,31
284215,3.0,2.0,1.0,58.0,58.0,78000.0,0,7
284216,3.0,2.0,1.0,52.0,37.0,92000.0,0,8
284248,3.0,2.0,1.0,54.0,51.0,160000.0,0,17
284273,3.0,2.0,2.0,77.0,63.0,237000.0,0,24
284274,3.0,2.0,1.0,51.0,51.0,119000.0,0,24
284275,3.0,2.0,1.0,64.0,57.0,269000.0,0,24
284276,3.0,2.0,1.0,59.0,56.0,135000.0,0,2
284281,3.0,2.0,2.0,78.0,66.0,270000.0,0,26
284282,3.0,2.0,2.0,78.0,66.0,270000.0,0,26
284283,3.0,2.0,2.0,64.0,60.0,240000.0,0,26
284284,3.0,2.0,2.0,82.0,75.0,178000.0,0,26
284286,3.0,2.0,2.0,99.0,85.0,279900.0,0,26
284287,3.0,2.0,1.0,65.0,62.0,310000.0,0,26
284288,3.0,2.0,1.0,53.0,48.0,87000.0,0,26
284289,3.0,2.0,1.0,58.0,54.0,154000.0,0,26
284290,3.0,2.0,2.0,75.0,71.0,260000.0,0,26
284291,3.0,2.0,1.0,53.0,51.0,135000.0,0,26
284292,3.0,2.0,2.0,71.0,65.0,297000.0,0,26
284296,3.0,2.0,2.0,117.0,88.0,289000.0,3,26
284297,3.0,2.0,1.0,60.0,50.0,130000.0,3,26
284300,3.0,2.0,1.0,92.0,92.0,320000.0,0,26
284345,4.0,2.0,2.0,74.0,74.0,147000.0,3,6
284346,3.0,2.0,1.0,70.0,67.0,119000.0,0,6
284347,3.0,2.0,1.0,70.0,62.0,235000.0,0,6
284348,3.0,2.0,1.0,56.0,48.0,130000.0,0,6
284349,3.0,2.0,2.0,91.0,81.0,333000.0,0,6
284350,3.0,2.0,1.0,49.0,49.0,99900.0,0,6
284352,3.0,2.0,1.0,69.0,60.0,189000.0,0,6
284353,3.0,2.0,1.0,72.0,65.0,250000.0,0,6
284355,3.0,2.0,1.0,66.0,60.0,175000.0,0,6
284357,3.0,2.0,1.0,64.0,60.0,185000.0,0,6
284379,3.0,2.0,2.0,126.0,66.0,149000.0,3,18
284380,3.0,2.0,1.0,64.0,60.0,117000.0,0,18
284381,3.0,2.0,2.0,74.0,67.0,170000.0,0,18
284396,3.0,2.0,2.0,69.0,62.0,340000.0,0,35
284397,3.0,2.0,1.0,34.0,34.0,62000.0,0,35
284398,4.0,2.0,2.0,120.0,120.0,500000.0,0,35
284400,3.0,2.0,1.0,65.0,60.0,170000.0,0,35
284402,3.0,2.0,1.0,46.0,43.0,175000.0,0,35
284405,3.0,2.0,2.0,109.0,109.0,450000.0,0,35
284407,3.0,2.0,1.0,87.0,87.0,430000.0,0,35
284409,3.0,2.0,2.0,80.0,80.0,210000.0,0,35
284410,3.0,2.0,1.0,105.0,105.0,330000.0,0,35
284413,3.0,2.0,1.0,51.0,51.0,130000.0,0,35
284418,3.0,2.0,2.0,78.0,74.0,160000.0,0,3
284419,3.0,2.0,1.0,48.0,47.0,85000.0,0,3
284420,3.0,2.0,1.0,48.0,47.0,85000.0,0,3
284422,2.0,2.0,1.0,112.0,89.0,330000.0,0,9
284423,3.0,2.0,2.0,70.0,64.0,224000.0,0,9
284425,3.0,2.0,2.0,89.0,64.0,228000.0,0,9
284426,3.0,2.0,2.0,70.0,64.0,189000.0,0,9
284427,2.0,2.0,2.0,43.0,40.0,97000.0,0,9
284432,3.0,2.0,1.0,98.0,83.0,198000.0,0,9
284433,3.0,2.0,2.0,58.0,54.0,146400.0,0,9
284434,3.0,2.0,2.0,58.0,54.0,170800.0,0,9
284435,3.0,2.0,1.0,88.0,80.0,220000.0,0,9
284436,3.0,2.0,1.0,71.0,71.0,165000.0,0,12
284438,3.0,2.0,1.0,128.0,61.0,169000.0,0,12
284441,3.0,2.0,1.0,64.0,60.0,119900.0,0,21
284449,3.0,2.0,1.0,71.0,71.0,165000.0,0,14
284450,3.0,2.0,1.0,63.0,60.0,139000.0,0,14
284489,3.0,2.0,1.0,58.0,58.0,74500.0,3,48
284503,3.0,2.0,1.0,65.0,60.0,135000.0,0,5
284504,3.0,2.0,1.0,58.0,58.0,140000.0,0,5
284505,3.0,2.0,1.0,51.0,51.0,130000.0,0,5
284506,3.0,2.0,1.0,140.0,60.0,178000.0,3,23
284514,3.0,2.0,1.0,82.0,66.0,166745.0,0,44
284554,3.0,2.0,2.0,202.0,112.0,289000.0,3,49
284555,3.0,2.0,1.0,69.0,65.0,173000.0,0,55
284556,3.0,2.0,2.0,79.0,70.0,209000.0,0,55
284557,3.0,2.0,1.0,59.0,53.0,155000.0,0,55
284593,3.0,2.0,1.0,60.0,57.0,155000.0,0,29
284599,3.0,2.0,2.0,174.0,106.0,220000.0,3,56
284603,3.0,2.0,1.0,80.0,53.0,119000.0,0,56
284633,4.0,3.0,2.0,135.0,115.0,185000.0,0,25
284676,4.0,3.0,2.0,100.0,88.0,285000.0,0,17
284688,4.0,3.0,2.0,115.0,97.0,365000.0,0,24
284691,5.0,3.0,2.0,125.0,125.0,290000.0,0,2
284705,4.0,3.0,1.0,75.0,75.0,200000.0,0,26
284706,4.0,3.0,1.0,71.0,66.0,180000.0,0,26
284707,4.0,3.0,2.0,125.0,98.0,295000.0,0,26
284718,4.0,3.0,1.0,90.0,80.0,225000.0,0,26
284723,4.0,3.0,2.0,155.0,133.0,420000.0,0,26
284751,4.0,3.0,1.0,87.0,76.0,175000.0,0,6
284753,4.0,3.0,2.0,151.0,120.0,350000.0,3,6
284755,4.0,3.0,2.0,151.0,120.0,350000.0,0,6
284756,4.0,3.0,2.0,115.0,102.0,430000.0,0,6
284784,4.0,3.0,2.0,141.0,141.0,280000.0,0,35
284785,3.0,3.0,2.0,133.0,130.0,449000.0,0,35
284789,4.0,3.0,2.0,79.0,71.0,280000.0,0,35
284791,5.0,3.0,3.0,148.0,148.0,465000.0,0,35
284794,4.0,3.0,2.0,110.0,90.0,355000.0,0,37
284795,4.0,3.0,2.0,141.0,119.0,380000.0,0,37
284798,4.0,3.0,2.0,120.0,120.0,205000.0,0,3
284806,4.0,3.0,2.0,99.0,85.0,315000.0,0,14
284833,4.0,3.0,2.0,131.0,109.0,135000.0,3,48
284841,4.0,3.0,1.0,127.0,120.0,310000.0,0,5
284842,4.0,3.0,3.0,170.0,158.0,460000.0,0,5
284843,4.0,3.0,2.0,141.0,141.0,280000.0,0,5
284850,4.0,3.0,1.0,142.0,142.0,140000.0,0,39
284852,4.0,3.0,1.0,104.0,94.0,250000.0,0,44
284853,4.0,3.0,2.0,83.0,83.0,179000.0,0,44
284856,4.0,3.0,2.0,95.0,73.0,225722.0,0,44
284857,4.0,3.0,2.0,121.0,104.0,282000.0,3,45
284880,4.0,3.0,2.0,74.0,70.0,167000.0,0,38
284881,4.0,3.0,2.0,74.0,70.0,187000.0,0,38
284883,4.0,3.0,2.0,100.0,94.0,420000.0,0,55
284884,4.0,3.0,2.0,100.0,94.0,390000.0,0,55
284906,4.0,3.0,2.0,84.0,84.0,129000.0,0,42
284911,4.0,3.0,1.0,118.0,102.0,220000.0,3,56
284913,4.0,3.0,2.0,98.0,90.0,158000.0,0,56
284979,4.0,4.0,3.0,165.0,153.0,470000.0,0,6
284997,5.0,4.0,1.0,146.0,146.0,280000.0,0,35
284999,5.0,4.0,3.0,108.0,98.0,229000.0,0,35
285000,5.0,4.0,2.0,111.0,111.0,187000.0,0,37
285010,5.0,4.0,3.0,108.0,98.0,269000.0,0,5
285326,2.0,1.0,1.0,43.0,43.0,79000.0,0,8
285339,2.0,1.0,1.0,40.0,40.0,89500.0,0,26
285340,2.0,1.0,2.0,59.0,51.0,168000.0,0,26
285341,2.0,1.0,1.0,55.0,50.0,165000.0,0,26
285342,2.0,1.0,2.0,54.0,49.0,255000.0,0,26
285343,2.0,1.0,1.0,46.0,43.0,220000.0,0,26
285344,2.0,1.0,1.0,53.0,50.0,145000.0,0,26
285359,2.0,1.0,1.0,47.0,47.0,183000.0,0,6
285366,1.0,1.0,1.0,37.0,37.0,125000.0,0,35
285367,2.0,1.0,1.0,50.0,43.0,270000.0,0,35
285370,2.0,1.0,1.0,29.0,29.0,62000.0,0,9
285371,2.0,1.0,1.0,40.0,37.0,88000.0,0,9
285372,1.0,1.0,1.0,26.0,26.0,57000.0,0,22
285373,1.0,1.0,1.0,32.0,32.0,75000.0,0,39
285378,2.0,1.0,1.0,35.0,35.0,65000.0,0,38
285379,2.0,1.0,1.0,47.0,39.0,105000.0,0,38
285380,2.0,1.0,1.0,36.0,31.0,80000.0,0,38
285385,2.0,1.0,1.0,50.0,42.0,104041.0,0,46
285386,2.0,1.0,1.0,45.0,45.0,94784.0,0,46
285387,2.0,1.0,2.0,64.0,60.0,133190.0,0,46
285388,2.0,1.0,1.0,50.0,45.0,103520.0,0,46
285396,3.0,2.0,1.0,66.0,60.0,159000.0,3,55
285420,3.0,2.0,1.0,59.0,57.0,187000.0,0,24
285422,3.0,2.0,1.0,66.0,60.0,189000.0,0,13
285423,3.0,2.0,1.0,76.0,70.0,130000.0,0,13
285424,3.0,2.0,1.0,52.0,50.0,120000.0,0,26
285425,3.0,2.0,2.0,73.0,68.0,298000.0,0,26
285426,3.0,2.0,1.0,130.0,77.0,290000.0,0,26
285427,3.0,2.0,2.0,73.0,68.0,298000.0,0,26
285430,3.0,2.0,2.0,85.0,80.0,345000.0,0,26
285431,3.0,2.0,1.0,86.0,86.0,300000.0,0,26
285432,3.0,2.0,1.0,52.0,48.0,175000.0,0,26
285441,3.0,2.0,2.0,112.0,112.0,470000.0,0,6
285442,3.0,2.0,2.0,80.0,67.0,241002.0,0,6
285443,3.0,2.0,1.0,59.0,57.0,187000.0,0,6
285444,3.0,2.0,2.0,110.0,77.0,320000.0,0,6
285450,3.0,2.0,2.0,80.0,75.0,260000.0,0,35
285452,3.0,2.0,2.0,140.0,140.0,215000.0,0,9
285454,3.0,2.0,1.0,68.0,59.0,180000.0,0,9
285455,3.0,2.0,1.0,71.0,53.0,159000.0,0,9
285459,3.0,2.0,2.0,77.0,74.0,167000.0,0,55
285460,3.0,2.0,1.0,82.0,64.0,135000.0,0,55
285471,3.0,2.0,2.0,69.0,60.0,135000.0,0,56
285472,3.0,2.0,2.0,78.0,70.0,168000.0,0,50
285474,3.0,2.0,2.0,76.0,66.0,157647.0,0,46
285475,4.0,3.0,2.0,110.0,80.0,163500.0,3,32
285476,4.0,3.0,2.0,110.0,80.0,163500.0,3,9
285478,4.0,3.0,2.0,90.0,78.0,149900.0,3,45
285479,4.0,3.0,1.0,188.0,98.0,235000.0,3,55
285480,4.0,3.0,2.0,110.0,80.0,163500.0,3,53
285481,4.0,3.0,2.0,110.0,80.0,163500.0,3,46
285507,4.0,3.0,2.0,85.0,78.0,240000.0,0,24
285508,4.0,3.0,2.0,105.0,105.0,360000.0,0,24
285509,4.0,3.0,1.0,81.0,81.0,160000.0,0,36
285510,4.0,3.0,1.0,134.0,125.0,270000.0,0,2
285513,4.0,3.0,2.0,119.0,104.0,395000.0,0,26
285521,4.0,3.0,3.0,149.0,143.0,260000.0,0,18
285522,4.0,3.0,2.0,170.0,150.0,500000.0,0,35
285525,4.0,3.0,1.0,128.0,90.0,360000.0,0,35
285527,4.0,3.0,2.0,135.0,108.0,379000.0,0,14
285528,5.0,3.0,3.0,163.0,133.0,470000.0,0,5
285532,4.0,3.0,2.0,123.0,120.0,495000.0,0,55
285536,5.0,4.0,3.0,190.0,118.0,250000.0,3,32
285559,5.0,4.0,1.0,98.0,98.0,240000.0,0,6
287519,2.0,1.0,1.0,30.0,30.0,90000.0,0,2
287520,2.0,1.0,1.0,77.0,40.0,218400.0,0,26
287522,2.0,1.0,1.0,56.0,50.0,230000.0,0,26
287523,2.0,1.0,1.0,53.0,47.0,225700.0,0,26
287528,1.0,1.0,1.0,37.0,34.0,119000.0,0,6
287541,2.0,1.0,1.0,72.0,65.0,215000.0,0,35
287543,2.0,1.0,1.0,42.0,42.0,155000.0,0,35
287545,2.0,1.0,1.0,47.0,42.0,129000.0,0,9
287601,1.0,1.0,1.0,24.0,24.0,66000.0,0,55
287675,3.0,2.0,1.0,87.0,87.0,145000.0,0,20
287676,3.0,2.0,2.0,91.0,76.0,368000.0,0,26
287680,3.0,2.0,1.0,50.0,50.0,125000.0,0,6
287694,3.0,2.0,1.0,80.0,80.0,115000.0,0,22
287711,3.0,2.0,1.0,82.0,82.0,157000.0,0,49
287720,4.0,3.0,2.0,110.0,87.0,269000.0,3,6
287783,3.0,3.0,3.0,90.0,75.0,371000.0,0,26
288912,2.0,1.0,1.0,46.0,46.0,59500.0,3,3
288915,2.0,1.0,1.0,30.0,24.0,60000.0,3,44
288937,2.0,1.0,1.0,42.0,38.0,100000.0,0,25
288949,1.0,1.0,1.0,25.0,25.0,44900.0,0,0
288952,2.0,1.0,1.0,56.0,56.0,99000.0,0,17
288953,2.0,1.0,1.0,51.0,48.0,125000.0,0,17
288964,2.0,1.0,1.0,47.0,44.0,175000.0,0,24
288965,2.0,1.0,1.0,46.0,37.0,99000.0,0,24
288966,1.0,1.0,1.0,25.0,25.0,75000.0,0,24
288967,1.0,1.0,1.0,25.0,25.0,75000.0,0,24
288968,2.0,1.0,1.0,41.0,40.0,79000.0,0,36
288969,2.0,1.0,1.0,78.0,67.0,179800.0,0,36
